"userID","itemID","rating"
"A2CQ2X9H9HY6W0","B006WI4NFW",5
"A1H6NC2UVBI9CZ","B006WI4NFW",3
"AQ2RI89QWGTUG","B006WI4NFW",5
"A2P4MMDK76APOG","B006WI4NFW",5
"A2ZFL0PUGFOK90","B006YL7N4K",1
"AENH50GW3OKDA","B006YL7N4K",4
"A3OTU48VWL46AO","B006YL7N4K",4
"A2D7S5GLO147KS","B006YL7N4K",3
"A34V33RIYZJXN5","B006YL7N4K",1
"A35HDYYKYDCFZO","B006YL7N4K",5
"AR20QO25ENY8P","B006YL7N4K",3
"A19BUT8YSGA4XU","B006YL7N4K",1
"A10H63KUGJEPAJ","B006YL7N4K",3
"A2X9QYNZ7UXLNK","B006ZTQUY0",5
"A35MYSEMH47M3V","B006ZTQUY0",5
"A3PSITW32SJ7D8","B006ZTQUY0",5
"A2M7TC85DV4B5P","B006ZTQUY0",5
"A1KT19TDP9VE63","B006ZTQUY0",4
"A3H2O0EQ57DEK7","B006ZTQUY0",4
"A3FNFRZR7AVKH6","B006ZTQUY0",3
"A2G4C2IE7QOYER","B006ZTQUY0",2
"A7244NENGS5G","B006ZTQUY0",5
"A2NVKIO28MM0MR","B006ZTQUY0",5
"A3SFDLC199OGLF","B006ZTQUY0",5
"A1GIG5BSUAK6D6","B0072LD7S2",1
"A2KPARJNFG75AY","B0072LD7S2",5
"AKHG9Q9SWXW0M","B0072LD7S2",3
"A284QL8F3NK2WC","B0072LD7S2",5
"A1URVIJ21BXRY9","B0072LD7S2",5
"AE6G6AGZGT3L2","B0072LD7S2",5
"A3BA2EFFL8FAKR","B0073ARU5I",5
"AFP2YEM7VSMRA","B0073ARU5I",5
"A1T9DWDMYXSDUP","B0073ARU5I",5
"A3R72ZJRSS90VX","B0073ARU5I",5
"A34XK44FD172EO","B0073ARU5I",5
"A1ZJJWF69R31ZL","B0073ARU5I",5
"A68J3YO34TUOV","B0073ARU5I",5
"A2FQEIN3IPMQE","B0073ARU5I",4
"A5HXF17PI4768","B0073ARU5I",5
"A323VSV7A3AF25","B0073ARU5I",5
"A2Y2YN8TJB9U6P","B0073ARU5I",5
"AKS4QBMJG3QQ","B0073ARU5I",4
"A2LAZKE6APCL1F","B0073ARU5I",5
"A1CXULFGIOT346","B0073ARU5I",5
"A7VA8V8UG2TGZ","B0073ARU5I",5
"A3D140J4JTAKSZ","B0073ARU5I",5
"A2ESBVPSX218FM","B0073ARU5I",5
"A13HL9JBGOG5DL","B0073ARU5I",5
"A1GGDDQDV1K2N0","B0073ARU5I",5
"A1UPIP09T8MNRY","B0073YIQFC",5
"AK2FPYNJJ20LP","B0073YIQFC",5
"AHDS9MNMGNIBG","B0073YIQFC",1
"A3FQJTAAV95N9S","B0073YIQFC",5
"A1KAZ3CIUCGY9U","B0073YIQFC",1
"A14KWAKBSTPS0V","B0073YIQFC",5
"A2F4XGJAQEXDPB","B0073YIQFC",5
"AJ0W5GUI55P0O","B0074DAHWC",2
"A1UPIP09T8MNRY","B0074DAHWC",5
"A2K2424WQE0T1D","B0074DAHWC",5
"A24E93RABV1SN6","B0074DAHWC",4
"AY238J475JOZ","B0074DAHWC",5
"A2LAGOPH8L3LD3","B0074DAHWC",1
"A3VIUVBDARD7PA","B0074DAHWC",1
"A2TA1CDY0DS7UR","B0074DAHWC",5
"AHDS9MNMGNIBG","B0074DAHWC",1
"A1KAZ3CIUCGY9U","B0074DAHWC",1
"A14KWAKBSTPS0V","B0074DAHWC",5
"A2F4XGJAQEXDPB","B0074DAHWC",4
"A30D3991PMN5TE","B0074T7TY0",5
"A3BA2EFFL8FAKR","B0074T7TY0",3
"ANTWEAAHYZN42","B0074T7TY0",4
"AD5L4DMRPWXE9","B0074T7TY0",5
"A3QPYPPTUQUFL8","B0074T7TY0",5
"AF3VJ3ZYO4WP6","B0074T7TY0",4
"A2IK7VUU4IE4WK","B0074T7TY0",5
"A7MS7H642FR98","B0074T7TY0",5
"A1PWFZ8E3N2218","B0074T7TY0",4
"A1TADEUAY3FR8S","B0074T7TY0",4
"A3L8N3A4LN5MRX","B0074T7TY0",2
"A1SRN7SCLXAD3S","B0074T7TY0",5
"A2N60MVINMRVTT","B0074T7TY0",5
"A71OCYWN6S5GO","B0074T7TY0",2
"A3VEPY5J39Z5DN","B0074T7TY0",5
"AVXVBIQSZMC8G","B0074T7TY0",2
"A34YY7FB0QENN5","B0074T7TY0",2
"A3SUH4HE6Y4VLW","B0074T7TY0",5
"AWVNOYJ7HDZ22","B0074T7TY0",5
"A2RMMIVUO1EH22","B0074T7TY0",1
"AEJEVGGLF36MJ","B0074T7TY0",5
"A3TMF8E4YQFIH8","B0074T7TY0",5
"AD0OENWU7N4L6","B0074T7TY0",5
"A5DVX3B075B09","B0074T7TY0",5
"A1RJG187GC0GWB","B0074T7TY0",5
"A1JXPVFFF5IBQL","B0074T7TY0",5
"A2JVHM2JHWJ7ZN","B0074T7TY0",4
"ALNQFCZ3JMH7X","B0074T7TY0",5
"A3DYNKG5I0ITCF","B0074T7TY0",5
"A1NUVHF76CICSO","B0074T7TY0",5
"A1TGX98768Z3Y2","B0074T7TY0",4
"A1BT72V65ND3VF","B0074T7TY0",4
"A3EAHMM1Y6JTRK","B0074T7TY0",4
"A4O787I6NONMP","B0074T7TY0",2
"A3SCZNK287CJ80","B0076T4B8U",5
"A2D2FD8C7MB184","B0076T4B8U",4
"ATSR2L4FZVO8Z","B0076T4B8U",5
"A2V5R832QCSOMX","B0076T4B8U",4
"A1YGGIGNDYCI09","B0076T4B8U",3
"A33DIRXF8XA9AA","B0076T4B8U",5
"A24YA4ZYCDUIKP","B0076T4B8U",2
"A2THIXG7X5T53F","B0076T4B8U",5
"A7244NENGS5G","B0076T4B8U",5
"AEKB9BBR4GB8I","B0078FXHNM",2
"A16A5VFOGBQSDD","B0078FXHNM",5
"A24L0PZS78OROL","B0078FXHNM",5
"A1R8R0ZQB16BGR","B0078FXHNM",5
"A3U5M273GGGOB4","B0078FXHNM",4
"A1K53QGOP7B8JL","B0078FXHNM",5
"A37MMF3PKR9BL8","B0078FXHNM",5
"A73WC1UJ052XA","B0078FXHNM",5
"A2Z8MA2XD55HMF","B0078FXHNM",5
"A2CDNGP18PH0H1","B0078FXHNM",5
"A378X4LEK8KKLI","B0078FXHNM",2
"A13UGU4VH0JLR","B0078FXHNM",5
"A2DVO94X7QX3B2","B0078FXHNM",2
"A3FJABXIPXWIY1","B0078FXHNM",5
"AVWLOZYPY4HMN","B0078FXHNM",3
"A3VYOT3A5WB71E","B0078FXHNM",2
"A2VE815L52VZZJ","B0078FXHNM",4
"A8B090107OK2T","B0078FXHNM",5
"A3E0OECOPPBCIT","B0078FXHNM",4
"AGF6Y281X026","B0078FXHNM",5
"ALPSHYYHX6Q0O","B0078FXHNM",4
"A11TXTVCFT246T","B0078FXHNM",5
"A21K9CF22PAGL5","B0078FXHNM",4
"A183TEV2X7CBCP","B0078FXHNM",5
"A3HHOJDWZSFXDL","B0078FXHNM",1
"A1N12AALBGZ1SJ","B0078FXHNM",5
"A3IVJYOC2EMVKV","B0078FXHNM",3
"A39ZW5XJ99VLOR","B0078FXHNM",5
"A1PV6FBT8YOHLJ","B0078FXHNM",5
"A261I3UFZG30Z6","B0078FXHNM",5
"A1QNUZIZ4QL0V5","B0078FXHNM",5
"A349IH4OZUFKSR","B0078FXHNM",4
"A3IT21VQ9E5JC6","B0078FXHNM",5
"A34IS8UWEQLWOL","B0078FXHNM",5
"A3CNNP2XRBSYSV","B0078FXHNM",5
"AJIAUCRP9PO2K","B0078FXHNM",3
"AZNUD20EBXPH1","B0078FXHNM",5
"A335PGKOXLAKMW","B0078FXHNM",5
"A15PNIMFUHBW83","B0078FXHNM",5
"A3JZC24TNOOJSV","B0078FXHNM",4
"A2LKE0SEQBP6PD","B0078FXHNM",5
"A2PALOCKEEEGHH","B0078FXHNM",5
"ASBIEY56AC2RE","B0078FXHNM",4
"A3B1HS1LF0PPQZ","B0078FXHNM",5
"A2Z0AHNVKZ2JPE","B0078FXHNM",5
"A4OGAHOVIP594","B0078FXHNM",1
"AT5Q7M7SRN3EO","B0078FXHNM",4
"ANTTBBSGMDGFJ","B0078FXHNM",5
"A24MA24TI2GJ20","B0078FXHNM",5
"A1N7ES8S4XDW74","B0078FXHNM",4
"A15IA85Q8LLW5Q","B0078FXHNM",5
"A2KK8MM2LFLS2Q","B0078FXHNM",5
"AHCI6ZIQY1PZQ","B0078FXHNM",5
"A3NM8UUV6TWDKW","B0078FXHNM",4
"A2YVLOAELSNL9L","B0078FXHNM",5
"A202WUJ5CPIJYA","B0078FXHNM",5
"A3L512XC4X1C76","B0078FXHNM",5
"A3TWSE14G5PNCW","B0078FXHNM",5
"A27GAMYJC1U5IC","B0078FXHNM",5
"A1EHNNMTB08S2P","B0078FXHNM",5
"A1LG7U6FTBCL2N","B0078FXHNM",5
"ATDYZC1RH96E4","B007A8YI0S",5
"A1FTJ84WCY3CJN","B007A8YI0S",5
"ABL0DDCDYKSRV","B007A8YI0S",5
"A2DQZ1T2C6UZGV","B007A8YI0S",5
"A1REYUQDRAQT02","B007A8YI0S",5
"A112484EGYH5G0","B007A8YI0S",5
"A323VSV7A3AF25","B007A8YI0S",4
"A34BZM6S9L7QI4","B007A8YI0S",5
"A1CRQ11IAJKMX3","B007A8YI0S",5
"A3O7K4PQBURY0Y","B007A8YI0S",5
"A2CQ2X9H9HY6W0","B007A8YI0S",5
"A2BH6HF3QVOUY9","B007A8YI0S",5
"A1GFW6XYL0NMNM","B007A8YI0S",5
"A38BYCK64K98TI","B007A8YI0S",4
"A2NTEN5219GIW6","B007A8YI0S",5
"AATP629AVSJJU","B007A8YI0S",5
"A2P4MMDK76APOG","B007A8YI0S",5
"A3EOP7LRXLZQ7K","B007A8YI0S",5
"A2HOYQP38ESSUB","B007A8YI0S",3
"ASR0WQ9JB4IC1","B007APC71I",5
"A63SUBOZPI0KQ","B007APC71I",5
"A1D8KYAYOT4F1S","B007APC71I",5
"AC3S7AUT7WE2O","B007APC71I",1
"A34IS8UWEQLWOL","B007APC71I",5
"A14GODN2Z7PFN6","B007APC71I",4
"A2M90K0DD3K12H","B007APC71I",5
"A3B1HS1LF0PPQZ","B007APC71I",3
"A1KI1ULXD36H2K","B007APC71I",5
"AZC097NSZCUQ8","B007APC71I",5
"A254UA5CJZP0CR","B007APC71I",5
"A1LG7U6FTBCL2N","B007APC71I",4
"AU5E31C2M5YGB","B007BHXBQ0",5
"AMSKX3RQ8LHZ6","B007BHXBQ0",4
"A34BZM6S9L7QI4","B007BHXBQ0",4
"A3QPYPPTUQUFL8","B007BHXBQ0",2
"AOLN2ZG8Y40S0","B007BHXBQ0",5
"A2DQZ1T2C6UZGV","B007BHXBQ0",5
"A1REYUQDRAQT02","B007BHXBQ0",5
"A1RZN7QZPUXBWQ","B007BHXBQ0",5
"A3PQSRBLPP1585","B007BHXBQ0",4
"A38UOE7SS7IHW9","B007BHXBQ0",5
"A3KM49HP1UYX67","B007BHXBQ0",5
"A1RZSA6OUV771E","B007BHXBQ0",4
"A112484EGYH5G0","B007BHXBQ0",4
"A3FNFRZR7AVKH6","B007BHXBQ0",4
"A2J4TLG7RFLBGM","B007BHXBQ0",5
"A323VSV7A3AF25","B007BHXBQ0",4
"A1H2ZUAHWYUS3P","B007BHXBQ0",5
"A1ZNY6KFI7NV14","B007BHXBQ0",5
"A2LAZKE6APCL1F","B007BHXBQ0",5
"AEJNWMXJS818O","B007BHXBQ0",5
"A1QUCIAYUBHNTV","B007BHXBQ0",5
"A3KKNEI3UBE0Y6","B007BHXBQ0",5
"AQ2RI89QWGTUG","B007BHXBQ0",5
"A3T6S55DBGKKNF","B007BHXBQ0",5
"A2S9MQZ3LEIIKP","B007BHXBQ0",5
"A3TR3N5CNOM53R","B007BHXBQ0",4
"A161XBY1ZH1DLL","B007BHXBQ0",1
"AATP629AVSJJU","B007BHXBQ0",5
"A15NXB3LWBTF0D","B007BHXBQ0",5
"A2P4MMDK76APOG","B007BHXBQ0",5
"A2HD9JTLRSC9IL","B007BZ5CUA",5
"A20UGDRZTW40UF","B007BZ5CUA",5
"A3R72ZJRSS90VX","B007BZ5CUA",3
"A1KT19TDP9VE63","B007BZ5CUA",5
"A1MCBMZAB4AFAZ","B007BZ5CUA",4
"A2J4XMWKR8PPD0","B007BZ5CUA",5
"A3EAHMM1Y6JTRK","B007BZ5CUA",5
"A3NVAY2QVNFHRJ","B007BZ5CUU",4
"A1FT78GIVI4VWV","B007BZ5CUU",5
"A2USMIT2CSA08","B007BZ5CUU",5
"A31OCML7XNIWRY","B007BZ5CUU",3
"A3EAHMM1Y6JTRK","B007BZ5CUU",5
"ATG8XQ8AAMVNZ","B007E6RTMK",5
"A3MBDM1YTB0VDI","B007E6RTMK",5
"A3O26N290U3VI0","B007E6RTMK",2
"A1KCUIY8RTA0RT","B007E6RTMK",5
"A1CLLECWE0VI7","B007E6RTMK",5
"AUOCOZWB4GYOW","B007E6RTMK",5
"A3R9SGOKYSCRRA","B007E6RTMK",5
"A3M06AK8XMXZ7A","B007E6RTMK",5
"AZEGM6YOP131D","B007E6RTMK",5
"AIST10GM4T13H","B007E6RTMK",5
"A2T08U2JJCF7Y2","B007G9ABCA",3
"A261I3UFZG30Z6","B007G9ABCA",5
"A5HXF17PI4768","B007G9ABCA",5
"A1Y8VJRLT7KAFO","B007G9ABCA",3
"AYTZLJ1EA6MW","B007G9ABCA",5
"A3BG085XKPVWZD","B007GB6WHQ",5
"A18DGV8V66Q9C5","B007GB6WHQ",4
"A1Q3T6HSF3DYJ3","B007GB6WHQ",5
"AZ1QBHUN5OAG","B007GB6WHQ",2
"A1FT78GIVI4VWV","B007GB6WHQ",2
"A13YNIDMG4TB64","B007GB6WHQ",4
"AA7RBWALJYOX0","B007GIQHBA",5
"A2IH4S498UY7UM","B007GIQHBA",5
"A27O26RWSG2NUH","B007GIQHBA",5
"A1H0HI1DFYEUMW","B007GIQHBA",5
"A1YZ2LEWGGW0MT","B007GIQHBA",5
"A3NQIMCB4ADQ5W","B007GIQHBA",5
"A249CWIBSFP20N","B007GIQHBA",5
"A3DTZTXDHK08EF","B007GIQHBA",5
"AMW8R0O2VUMO2","B007GIQHBA",5
"A3EY94IDTBSLN0","B007GIQHBA",3
"A3S2LNW0HGKD7M","B007GIQHBA",5
"A2PC6KJ50P32KE","B007GIQHBA",4
"A254UA5CJZP0CR","B007GIQHBA",4
"A1Q3T6HSF3DYJ3","B007H68L10",2
"A28W7532PN583K","B007H68L10",5
"A1Y9CJS3YNE7JP","B007H68L10",3
"A2XN1YTRKI3GU7","B007H68L10",5
"A2EZMWPRCD91OQ","B007H68L10",5
"AENH50GW3OKDA","B007H68L10",2
"A1QNUZIZ4QL0V5","B007H68L10",5
"A2UH7LMPAMWC2A","B007H68L10",4
"A2CP7HZDAHM8J9","B007H68L10",4
"A34V33RIYZJXN5","B007H68L10",5
"A9BD4T6D6BLMZ","B007H68L10",5
"A3F3DWL6PQZN66","B007H68L10",5
"A15NXB3LWBTF0D","B007H68L10",5
"A2928VAUPHJ758","B007HJG36M",2
"A3CCCROM8MKOGT","B007HJG36M",5
"A3LD208P9CSWYM","B007HJG36M",3
"A2EOPS340QPGVN","B007HJG36M",3
"A1TNXAAIRRR1JI","B007HJG36M",5
"AWBGHDHH7E51F","B007HJG36M",5
"A3O6NMWS4GF135","B007HON75C",1
"A1QJRAM1UO8UU2","B007HON75C",5
"A3NGB0SZUKO37U","B007HON75C",5
"A2VSG9C77BOFPR","B007HON75C",4
"A369DQIY70GYL2","B007HON75C",5
"A09386383518NVR7RSA4F","B007HWU7CK",3
"A23FLGGNVYEPQE","B007HWU7CK",1
"A2WT3YQN6P5ZDB","B007HWU7CK",4
"A1B1B68XXFLUGC","B007HWU7CK",5
"A68WKVB6X23XD","B007HWU7CK",4
"A3S1U0198BBUX3","B007HWU7CK",1
"A2J4XMWKR8PPD0","B007HWU7CK",5
"A2KRCNV8656YN7","B007HXMQXM",4
"A3T1YGZL8ULK05","B007HXMQXM",5
"A1S0REJJJF8PEX","B007HXMQXM",3
"A2CKAI3Z1VLKKW","B007HXMQXM",4
"ALPSHYYHX6Q0O","B007HXMQXM",3
"AL45FM5GA5YQ7","B007HXMQXM",1
"A1LGYN6LO5YQVZ","B007HXMQXM",1
"ABGBMPO931ESX","B007HXMQXM",2
"A17WAIYTFIQYB3","B007HXMQXM",1
"A2DLRRMRYOCLU3","B007HXMQXM",4
"A1TNXAAIRRR1JI","B007HXMQXM",1
"A2QETKEYGFZGNK","B007HXMQXM",2
"A1G9H0NUKUH8LQ","B007HY3GWG",3
"A3UOHJFY30O52M","B007HY3GWG",3
"A3Q7FPFOFKWS5L","B007HY3GWG",1
"A19TN7UDB5JNHE","B007HY3GWG",5
"A1D8KYAYOT4F1S","B007HY3GWG",4
"A26T8MBOZIUF19","B007HY3GWG",3
"A1EU9MOBPEHMUG","B007HY3GWG",4
"A20ETYDYHBS65I","B007HY3GWG",5
"AIG2XHG4YH9PM","B007HY3GWG",5
"A3KL0XGOR4CJUX","B007HY3GWG",4
"A1OC0VBZ310UI8","B007HY3GWG",3
"A2FHN58QZWLT4K","B007HY3GWG",4
"A2NICPI5HTNHLZ","B007HY3GWG",4
"A3MH40TK0FRBYG","B007HY3GWG",5
"A15TPC2YIP5K80","B007HY3GWG",2
"A2BB6AX0AZ7FRL","B007HY3GWG",2
"AD0OENWU7N4L6","B007HY3GWG",5
"ADS0CVZCCY6YL","B007HY3GWG",5
"A1JXPVFFF5IBQL","B007HY3GWG",5
"ALNQFCZ3JMH7X","B007HY3GWG",3
"A3DYNKG5I0ITCF","B007HY3GWG",5
"A2Y1A76BEEYN6F","B007IDQ7AY",4
"A336WLINHL5TN6","B007IDQ7AY",5
"A1FI9OVYW645YY","B007IDQ7AY",5
"A1G9H0NUKUH8LQ","B007IDQ7AY",4
"A1EVS79RGAYA4A","B007IDQ7AY",5
"A1EU9MOBPEHMUG","B007IDQ7AY",5
"A1WSY40AP1HDGB","B007IDQ7AY",4
"A2Z5DT14FLUWZK","B007IDQ7AY",4
"A3I9Y27I7FGFD4","B007IDQ7AY",5
"A3THSXC5I3WHA9","B007IDQ7AY",5
"A1JXPVFFF5IBQL","B007IDQ7AY",5
"A3VLALONBPA43W","B007IDQ7AY",5
"A3OO76VR18EFBW","B007IDQ7AY",4
"A2P2S1541DCYWM","B007JO6UJK",5
"A1I2O8IWKYI8IO","B007JO6UJK",5
"A2QG84ZEFKUISL","B007JO6UJK",5
"A1QCGYEVWLT6Z9","B007JO6UJK",5
"AAMU3FV0VLEMO","B007JO6UJK",5
"A11VQPE740I4VD","B007JO6UJK",3
"A4BA6M0HBU56A","B007JO6UJK",5
"A31HT9I1QHTDMA","B007JO6UJK",5
"A173DBUQREF47M","B007JPJD6G",5
"A1SNWL5149BR45","B007JPJD6G",3
"A33O1AU7FTFOEV","B007JPJD6G",5
"A1S0REJJJF8PEX","B007JPJD6G",5
"A30Y8577QD1A43","B007JPJD6G",4
"A1JWJ41HZ70AWG","B007JPJD6G",5
"AKNDHLJEDY93U","B007JPJD6G",5
"A225OYBRJWZOK0","B007JPJD6G",5
"A1LHCZMHB775JL","B007JPJD6G",5
"A2HP3Z0BMSFXYV","B007JPT60O",5
"A2J7W0T3RCK03V","B007JPT60O",1
"A1OPRLUUQRCDAB","B007JPT60O",3
"A1GIG5BSUAK6D6","B007JPT60O",3
"A2KPARJNFG75AY","B007JPT60O",3
"AIUZT213W0WDE","B007JPT60O",3
"A26T8MBOZIUF19","B007JPT60O",4
"AA95FYFIP38RM","B007JPT60O",3
"A1X9TCCX7YMAZ3","B007JPT60O",3
"A3MD46S5LBJIAU","B007JPT60O",5
"A3232YKY8CRTR","B007JPT60O",5
"AUVTALYMJAENB","B007JPT60O",4
"AENH50GW3OKDA","B007JPT60O",5
"A2D7S5GLO147KS","B007JPT60O",5
"A6DD0NPFSZ4YA","B007JPT60O",5
"A1KCUIY8RTA0RT","B007JPT60O",4
"A3AP0E05I562FJ","B007JPT60O",4
"A1CLLECWE0VI7","B007JPT60O",2
"A3THSXC5I3WHA9","B007JPT60O",3
"A3R9SGOKYSCRRA","B007JPT60O",4
"A3QODNQFK0PLCN","B007JPT60O",4
"A2OHDNM0CPAWV9","B007JPT60O",5
"A3FCK65KL97H9Z","B007JPT60O",5
"A2KK8MM2LFLS2Q","B007JPT60O",3
"A2FWDBKX76ILA7","B007JX1OAQ",5
"A39BQMFXMMF5AF","B007JX1OAQ",5
"A4SI2ZNUXBPEP","B007JX1OAQ",5
"A3OGU79CV3295M","B007JX1OAQ",5
"A20WOM0M578B8N","B007JX1OAQ",4
"A238SUD2J8IG5S","B007JX1OAQ",5
"A1YT017OMK5UAE","B007JX1OAQ",1
"AID7WJNXZ0HAH","B007JX1OAQ",5
"A3FC7LPBDN6623","B007JX1OAQ",3
"A2Z8MA2XD55HMF","B007KQO0K8",5
"A1EE94HQ571LB9","B007KQO0K8",5
"A24NCFZAQ56ZY5","B007KQO0K8",4
"A2IH4S498UY7UM","B007KQO0K8",5
"A2NPXQ7OZ2HMDU","B007KQO0K8",1
"A1ARZ3VS5LYGZP","B007KQO0K8",4
"ACKMT8MT9BU52","B007KQO0K8",3
"A270UX9SZ8HJ18","B007KQO0K8",2
"A1TNXAAIRRR1JI","B007KQO0K8",5
"AMECMRA749F22","B007KQO0K8",1
"A5RM90K15CSAQ","B007KQO0K8",5
"APFTQJGB3TFND","B007KQO0K8",5
"A3HICO8WGUNJGM","B007KQRSZM",4
"A18DGV8V66Q9C5","B007KQRSZM",5
"A3EN1BBHJ7MU9X","B007KQRSZM",5
"AEKB9BBR4GB8I","B007KQRSZM",3
"A1R8R0ZQB16BGR","B007KQRSZM",3
"A1VSUV63RI0S3I","B007KQRSZM",3
"A2H9MQ5LF3EFF9","B007KQRSZM",1
"A1YZ1O8SJPWZ3","B007KQRSZM",5
"ACB85Z7MMFWMY","B007KQRSZM",1
"A37MMF3PKR9BL8","B007KQRSZM",5
"A2CDNGP18PH0H1","B007KQRSZM",3
"A1EE94HQ571LB9","B007KQRSZM",5
"A2VP7YJDHY6QM9","B007KQRSZM",2
"A1K31E7YNVQRIT","B007KQRSZM",1
"A3U7DQGZ57GUEM","B007KQRSZM",3
"A3KKMY5VASSIAZ","B007KQRSZM",4
"AGVH7DUNXAMM2","B007KQRSZM",5
"A1R0LNKOD078ZX","B007KQRSZM",5
"A5B7KCCZJOLJX","B007KQRSZM",3
"A1N12AALBGZ1SJ","B007KQRSZM",3
"A1YZ2LEWGGW0MT","B007KQRSZM",5
"AB415PNSCQ6OY","B007KQRSZM",5
"A349IH4OZUFKSR","B007KQRSZM",4
"A3IT21VQ9E5JC6","B007KQRSZM",3
"A2O7XT1RIQS09Y","B007KQRSZM",3
"AIWYVS9JI2TR8","B007KQRSZM",3
"ACKMT8MT9BU52","B007KQRSZM",3
"AFS8MVGGYQZRN","B007KQRSZM",1
"A3CKWKLURZWPRP","B007KQRSZM",1
"A3SETPJ4RE36OM","B007KQRSZM",5
"A1MLYGLBB5JYYA","B007KQRSZM",4
"AGOR9P22JLV8H","B007KQRSZM",2
"A162JHANDV7XOT","B007KQRSZM",5
"AHCI6ZIQY1PZQ","B007KQRSZM",5
"AR20QO25ENY8P","B007KQRSZM",3
"A2LZBD9ERN26EO","B007KQRSZM",4
"AJEGJZF5JSVLS","B007KQRSZM",5
"A2RUXJXCKJ67ZJ","B007KQRSZM",5
"A3L512XC4X1C76","B007KQRSZM",2
"AD3QONCT8C302","B007KQRSZM",5
"AZC097NSZCUQ8","B007KQRSZM",5
"A3VXDFY7WYRM2L","B007KQRSZM",4
"A5RM90K15CSAQ","B007KQRSZM",5
"A30D3991PMN5TE","B007KR07ZY",1
"A2RMX5EWVGFGO2","B007KR07ZY",4
"A1SDVXIMK0HL6A","B007KR07ZY",2
"A5DVX3B075B09","B007KR07ZY",5
"AE6G6AGZGT3L2","B007KR07ZY",4
"A2BH6HF3QVOUY9","B007KR07ZY",3
"A3DYNKG5I0ITCF","B007KR07ZY",2
"A3D140J4JTAKSZ","B007KR07ZY",3
"A1TGX98768Z3Y2","B007KR07ZY",2
"A34Z9I3XYZOFYO","B007L6IDHS",4
"A24PXWD67V1A4Z","B007L6IDHS",5
"A2IDJWAS2Q87N6","B007L6IDHS",4
"A1Q5DUCHFS4WV5","B007L6IDHS",1
"AOLN2ZG8Y40S0","B007L6IDHS",3
"A3STYWJJV2NM5V","B007L6IDHS",5
"A2VCZP1QR6F8W8","B007L6IDHS",5
"ARYNO2UE44LPW","B007L6IDHS",3
"A38VCIVAE3OXD3","B007L6IDHS",5
"A3MFYAUJ17ZR1T","B007L6IDHS",3
"A31CYBD5NTY6VB","B007L6IDHS",2
"A1TNXAAIRRR1JI","B007L6IDHS",5
"AATP629AVSJJU","B007L6IDHS",5
"A2P99LRDXBF8NF","B007L6OOK8",4
"A3A7DX8DVF8CC3","B007L6OOK8",2
"A2KNHQC9I89JQ6","B007L6OOK8",3
"A1ZLCC118MDCE","B007L6OOK8",4
"A3J9330VMT5PQY","B007L6OOK8",5
"ATSR2L4FZVO8Z","B007N71JJ4",4
"A2M3Q40NBY1VAO","B007N71JJ4",5
"A1XCWPO3PTZX1W","B007N71JJ4",5
"A3MFYAUJ17ZR1T","B007N71JJ4",3
"A256ETJUW8C9BQ","B007N71JJ4",3
"A3GTN67AXQQ9ZG","B007N71JJ4",4
"A4JUFO59WP1N0","B007N71JJ4",5
"AAV45IBIJCSWN","B007N71JJ4",1
"A4O787I6NONMP","B007N71JJ4",4
"AFJIKJ97WVNCU","B007N99QHY",4
"A1FI9OVYW645YY","B007N99QHY",5
"AQG80SOFS0C58","B007N99QHY",5
"AIG2XHG4YH9PM","B007N99QHY",1
"ASDEJ8NCJP1IH","B007N99QHY",5
"A2J4XMWKR8PPD0","B007N99QHY",5
"A3EAHMM1Y6JTRK","B007N99QHY",5
"A10H63KUGJEPAJ","B007N99QHY",5
"A3MCJTP20KWX80","B007NLX16O",5
"ATG8XQ8AAMVNZ","B007NLX16O",5
"A3A5PPWEEEP1ML","B007NLX16O",5
"AAP23IV7F424L","B007NLX16O",5
"A2GD9XGLO75GVY","B007NLX16O",5
"A3HHOJDWZSFXDL","B007NLX16O",5
"A348TWKE1J75ZZ","B007NLX16O",5
"A19Y72SRGO33R2","B007NLX16O",4
"A1THRLKAQX7FMP","B007NLX16O",5
"A3R9SGOKYSCRRA","B007NLX16O",4
"AEJNWMXJS818O","B007NLX16O",5
"A1GFW6XYL0NMNM","B007NLX16O",5
"A1Q4V5G4S00Q7M","B007NLX16O",5
"A1V9QW9AVKUC68","B007NLX16O",4
"AID7WJNXZ0HAH","B007NLX16O",5
"A2EKIE8ATFNAWU","B007NLX16O",5
"AHPMD366QVRUX","B007NLX16O",5
"A34Z9I3XYZOFYO","B007NLXAPG",3
"A378QUSAFNIND4","B007NLXAPG",4
"A3A5PPWEEEP1ML","B007NLXAPG",5
"A3KYHZJNCHN1PN","B007NLXAPG",5
"A3U7SSH4Q4TOE7","B007NLXAPG",2
"A1HTU3BEHDKKLI","B007NLXAPG",5
"A146X6FEWX7Q0D","B007NLXAPG",1
"A2WXIA8LIT5XCD","B007RD9DS8",4
"A1EL9AJBAWCAGD","B007RD9DS8",2
"A3BG085XKPVWZD","B007RD9DS8",1
"A2RWZAIMNGB2V0","B007RD9DS8",4
"A2ECQA4VJUUXPX","B007RD9DS8",5
"A1X3N1CH3BHXFP","B007RD9DS8",3
"AO9U85SU9FI7P","B007RD9DS8",5
"A2Y2OW2CR3WMRK","B007RD9DS8",5
"A1AJSWTACN4G9A","B007RD9DS8",5
"A28RZKSI53OQXL","B007RD9DS8",5
